Date,Open,High,Low,Close,Volume,Adj Close
2000-06-20,120.00,120.69,115.38,116.38,7103800,96.00
2000-06-19,113.50,120.38,113.25,120.38,6059200,99.30
2000-06-16,116.31,117.69,113.25,113.25,8046200,93.42
2000-06-15,116.00,119.00,115.88,116.81,5386300,96.36
2000-06-14,118.88,120.00,115.50,116.00,5282600,95.69
2000-06-13,118.88,119.94,116.75,119.31,4008600,98.42
2000-06-12,119.12,120.44,118.84,118.84,3640300,98.03
2000-06-09,119.88,120.75,118.88,119.69,4739100,98.73
2000-06-08,119.38,122.31,117.50,119.75,9325600,98.78
2000-06-07,112.50,121.75,111.50,121.00,11115500,99.81
2000-06-06,112.25,114.62,111.25,112.38,5369400,92.70
2000-06-05,108.44,114.19,108.44,112.81,7281400,93.06
2000-06-02,109.00,109.75,107.62,108.81,5473300,89.76
2000-06-01,107.56,108.94,105.50,106.00,5712500,87.44
2000-05-31,110.50,110.75,107.19,107.31,3732500,88.52
2000-05-30,107.75,111.00,107.69,110.94,3617500,91.51
2000-05-26,105.50,107.19,104.56,106.94,4296900,88.21
2000-05-25,110.50,112.25,106.38,106.50,5967600,87.85
2000-05-24,106.50,110.00,104.19,109.62,8184200,90.43
2000-05-23,109.00,110.00,107.12,107.38,5978900,88.57
2000-05-22,106.00,109.25,103.44,109.25,6769400,90.12
2000-05-19,106.06,107.50,105.00,106.44,6419200,87.80
2000-05-18,106.12,107.31,104.69,106.06,4577200,87.49
2000-05-17,107.50,108.88,106.12,107.88,5524500,88.99
2000-05-16,105.12,109.25,105.00,109.00,7265800,89.91
2000-05-15,104.00,104.88,102.00,104.19,5907800,85.94
2000-05-12,103.75,105.75,103.25,104.44,5599700,86.15
2000-05-11,104.00,107.50,103.19,104.44,8106200,86.15
2000-05-10,105.50,105.69,102.06,103.00,10012700,84.97
2000-05-09,110.50,110.62,108.25,109.00,4864900,89.91
2000-05-08,108.06,110.38,107.62,109.75,4826900,90.53
2000-05-05,106.62,109.62,106.50,107.88,4695100,88.88
2000-05-04,109.12,109.19,107.19,107.62,3631300,88.67
2000-05-03,110.50,111.12,106.56,108.12,5543800,89.09
2000-05-02,111.00,113.62,110.69,111.38,4085000,91.76
2000-05-01,112.50,113.19,110.44,112.00,4196100,92.28
2000-04-28,112.00,112.69,110.12,111.50,4888600,91.87
2000-04-27,109.50,113.12,108.69,110.62,6317500,91.15
2000-04-26,112.50,113.94,109.00,110.50,6182800,91.04
2000-04-25,106.50,113.00,106.44,112.50,9576400,92.69
2000-04-24,102.00,107.19,101.25,106.50,8523100,87.75
2000-04-20,105.00,105.25,102.06,104.00,10633300,85.69
2000-04-19,109.75,109.75,102.81,105.00,14674500,86.51
2000-04-18,112.25,115.12,110.06,111.50,8205500,91.87
2000-04-17,103.88,112.25,103.31,111.88,9969500,92.18
2000-04-14,109.81,112.75,102.88,105.00,11782000,86.51
2000-04-13,112.50,114.31,110.00,110.62,8236400,91.15
2000-04-12,119.62,119.62,111.69,113.75,8885200,93.72
2000-04-11,121.62,121.62,117.81,119.38,7738700,98.35
2000-04-10,124.75,125.38,121.56,122.12,5507300,100.62
2000-04-07,123.50,125.69,121.50,123.12,5380300,101.44
2000-04-06,123.50,128.00,122.62,122.75,8887400,101.14
2000-04-05,120.50,125.75,119.75,125.00,8693500,102.99
2000-04-04,121.50,126.94,115.06,121.19,16667200,99.85
2000-04-03,120.00,122.38,119.44,122.00,7715600,100.52
2000-03-31,122.62,123.75,117.06,118.38,8015200,97.53
2000-03-30,118.88,123.00,118.69,122.75,9158000,101.14
2000-03-29,122.31,122.44,118.50,119.00,7312300,98.05
2000-03-28,125.75,127.00,122.06,122.50,8149600,100.93
2000-03-27,125.00,128.25,124.62,126.88,11862900,104.53
2000-03-24,115.38,122.25,115.06,120.62,12125600,99.38
2000-03-23,115.88,115.88,111.62,115.25,6492400,94.96
2000-03-22,114.50,115.38,113.88,114.25,6137800,94.13
2000-03-21,112.81,114.69,111.94,113.50,6771600,93.51
2000-03-20,110.00,113.38,109.94,112.75,6563500,92.90
2000-03-17,108.25,111.69,107.69,110.00,8857300,90.63
2000-03-16,109.00,109.81,107.88,109.00,6622500,89.81
2000-03-15,107.50,108.25,106.12,107.00,5665900,88.16
2000-03-14,107.75,110.00,107.38,108.62,7973700,89.50
2000-03-13,104.00,109.00,102.50,107.69,7871000,88.73
2000-03-10,107.62,109.00,105.00,105.25,7093200,86.72
2000-03-09,106.50,108.00,104.12,108.00,6334100,88.98
2000-03-08,103.00,106.88,102.75,106.25,8376400,87.54
2000-03-07,106.00,107.00,101.69,103.00,10035100,84.86
2000-03-06,109.94,111.00,101.00,103.06,10747400,84.91
2000-03-03,107.25,110.00,106.06,108.00,10162800,88.98
2000-03-02,100.50,105.44,99.50,103.12,11192900,84.97
2000-03-01,102.00,105.50,100.06,100.25,10807800,82.60
2000-02-29,105.56,105.56,100.94,102.75,10484900,84.66
2000-02-28,104.62,106.50,103.94,104.50,8479900,86.10
2000-02-25,109.88,109.88,104.94,108.00,10312200,88.98
2000-02-24,108.81,111.00,108.19,110.50,9112000,91.04
2000-02-23,110.50,110.50,108.50,108.75,7435300,89.60
2000-02-22,112.00,113.44,108.75,111.00,7654800,91.45
2000-02-18,115.25,115.94,111.50,112.50,7673400,92.69
2000-02-17,116.50,118.88,115.75,116.75,5237500,96.19
2000-02-16,116.50,117.31,115.25,115.75,3966900,95.37
2000-02-15,115.88,117.44,113.88,117.12,5177500,96.50
2000-02-14,116.00,116.38,114.50,116.06,4544000,95.63
2000-02-11,119.06,119.44,114.56,115.38,5749400,95.06
2000-02-10,117.69,119.12,116.88,119.12,4446600,98.15
2000-02-09,119.00,119.75,117.00,117.38,5374700,96.71
2000-02-08,116.94,119.00,116.19,118.81,5464300,97.89
2000-02-07,116.00,116.88,113.12,114.12,5779500,93.93
2000-02-04,118.19,118.44,114.81,115.62,5405300,95.16
2000-02-03,115.00,117.50,114.06,117.12,6213800,96.40
2000-02-02,112.00,115.81,110.38,113.50,7707700,93.42
2000-02-01,112.38,113.44,109.12,110.00,7304700,90.54
2000-01-31,111.38,112.81,109.62,112.25,6202700,92.39
2000-01-28,112.75,114.19,110.06,111.56,6669400,91.82
2000-01-27,118.00,118.44,111.62,113.50,8324600,93.42
2000-01-26,119.06,119.94,116.00,116.75,4895100,96.09
2000-01-25,116.75,119.50,116.00,119.12,6936900,98.05
2000-01-24,121.88,122.88,116.56,121.50,6499200,100.00
2000-01-21,121.88,123.00,119.94,121.50,7868700,100.00
2000-01-20,123.00,124.75,119.00,119.00,17783400,97.94
2000-01-19,115.56,122.00,112.69,119.50,8634500,98.35
2000-01-18,119.69,119.75,115.00,115.75,7643900,95.27
2000-01-14,120.94,123.31,117.50,119.62,10956600,98.46
2000-01-13,119.94,121.00,115.75,118.25,8489700,97.33
2000-01-12,119.62,122.00,118.25,119.50,6803800,98.35
2000-01-11,117.88,121.12,116.62,119.00,7873300,97.94
2000-01-10,117.25,119.38,115.38,118.00,8540500,97.12
2000-01-07,117.25,117.94,110.62,113.50,11856700,93.42
2000-01-06,118.00,118.94,113.50,114.00,7971900,93.83
2000-01-05,112.94,119.75,112.12,116.00,12733200,95.47
2000-01-04,114.00,114.50,110.88,112.06,8227800,92.23
2000-01-03,112.44,116.00,111.88,116.00,10347700,95.47
1999-12-31,109.19,109.50,106.62,107.88,2870300,88.79
1999-12-30,109.69,110.50,108.56,108.75,3435100,89.51
1999-12-29,110.44,110.50,108.75,109.00,2683300,89.71
1999-12-28,109.56,110.75,109.06,109.81,4083100,90.38
1999-12-27,109.69,110.00,108.12,109.75,3740700,90.33
1999-12-23,109.12,110.44,108.19,108.62,4528700,89.40
1999-12-22,109.88,110.31,108.00,108.00,4005600,88.89
1999-12-21,108.50,110.12,108.06,110.12,4773500,90.64
1999-12-20,109.06,110.44,107.75,109.20,4836300,89.88
1999-12-17,110.69,111.06,108.62,110.00,7676800,90.54
1999-12-16,108.00,109.69,105.75,109.19,7122300,89.87
1999-12-15,107.75,107.94,104.50,107.00,9437900,88.07
1999-12-14,110.19,110.19,106.88,109.25,7437900,89.92
1999-12-13,108.12,112.75,106.56,109.70,7135200,90.29
1999-12-10,111.62,111.94,107.56,109.00,12588800,89.71
1999-12-09,120.50,122.12,112.25,113.38,16643000,93.31
1999-12-08,116.25,121.00,115.50,118.28,8139800,97.35
1999-12-07,117.00,119.19,115.44,116.62,11326100,95.99
1999-12-06,113.00,116.50,112.50,116.00,9928300,95.47
1999-12-03,109.81,112.88,107.94,111.88,14680300,92.08
1999-12-02,103.44,106.31,103.38,105.27,6216900,86.64
1999-12-01,102.56,104.44,102.25,103.42,5336400,85.12
1999-11-30,103.69,104.50,102.12,103.06,5758700,84.83
1999-11-29,104.94,104.94,103.38,104.19,5677700,85.75
1999-11-26,105.94,106.00,104.12,105.00,3108400,86.42
1999-11-24,105.00,105.00,101.81,104.50,9710400,86.01
1999-11-23,108.81,109.88,106.00,106.06,10665200,87.29
1999-11-22,105.50,108.44,104.44,107.88,13681600,88.79
1999-11-19,99.00,105.12,98.38,103.94,19678400,85.55
1999-11-18,94.00,98.25,93.56,98.00,18720500,80.66
1999-11-17,94.88,94.88,92.62,93.75,8355100,77.16
1999-11-16,94.62,95.00,93.00,94.62,8537400,77.88
1999-11-15,96.00,96.38,93.88,94.06,6259400,77.42
1999-11-12,96.00,96.25,93.00,95.88,9668400,78.91
1999-11-11,97.50,97.50,94.88,95.00,7147500,78.19
1999-11-10,94.62,97.06,94.12,97.00,8680300,79.84
1999-11-09,95.06,95.50,92.12,93.62,9551200,77.06
1999-11-08,90.50,93.94,90.50,93.94,8522300,77.31
1999-11-05,92.75,92.94,90.19,90.25,13737600,74.18
1999-11-04,94.44,94.44,90.00,91.56,16697600,75.26
1999-11-03,95.88,95.94,93.50,94.38,10369100,77.57
1999-11-02,96.75,96.81,93.69,94.81,11105400,77.93
1999-11-01,98.50,98.81,96.38,96.75,9551800,79.52
1999-10-29,97.00,99.00,96.25,98.25,11078500,80.76
1999-10-28,94.50,95.31,94.25,94.94,9446700,78.03
1999-10-27,95.50,95.56,92.81,93.00,9871400,76.44
1999-10-26,94.88,96.00,94.62,95.50,11367400,78.50
1999-10-25,94.25,95.12,92.12,93.88,13765400,77.16
1999-10-22,93.75,94.62,92.50,93.94,26668700,77.21
1999-10-21,93.00,93.00,89.00,91.00,69444700,74.80
1999-10-20,108.62,113.06,107.00,107.00,11376700,87.95
1999-10-19,107.00,108.50,105.44,107.12,9184700,88.05
1999-10-18,108.00,109.00,104.69,107.00,9678300,87.95
1999-10-15,106.44,108.88,103.88,107.88,13920700,88.67
1999-10-14,106.50,107.25,104.69,107.00,14178500,87.95
1999-10-13,110.81,110.88,105.00,105.06,15015000,86.36
1999-10-12,114.00,114.88,110.00,110.00,8274900,90.41
1999-10-11,113.50,116.69,113.12,114.25,7827100,93.91
1999-10-08,115.00,115.06,111.06,113.50,17867900,93.29
1999-10-07,119.12,119.19,115.06,116.38,14240000,95.65
1999-10-06,122.25,122.75,119.06,119.19,8054900,97.97
1999-10-05,122.00,123.25,119.06,122.00,6435700,100.28
1999-10-04,118.00,120.00,116.75,119.88,7042000,98.53
1999-10-01,121.00,121.06,115.50,117.75,10558900,96.78
1999-09-30,121.00,122.25,119.62,121.00,6642500,99.46
1999-09-29,122.06,122.81,120.00,120.06,8775600,98.69
1999-09-28,123.00,124.75,121.69,123.50,7103400,101.51
1999-09-27,126.62,126.81,121.38,123.00,7075100,101.10
1999-09-24,120.50,125.00,120.44,125.00,7450800,102.74
1999-09-23,127.50,127.81,121.44,122.00,7590000,100.28
1999-09-22,127.19,127.25,124.38,125.19,8091900,102.90
1999-09-21,128.75,129.62,126.25,127.12,6983600,104.49
1999-09-20,126.50,130.88,126.00,130.12,7543000,106.96
1999-09-17,131.38,131.44,123.75,125.38,14857800,103.05
1999-09-16,132.00,132.38,129.56,130.00,6092600,106.85
1999-09-15,134.00,135.00,131.94,131.94,5655400,108.45
1999-09-14,132.00,133.56,131.94,133.31,4590700,109.58
1999-09-13,134.62,135.56,132.00,132.38,4442300,108.81
1999-09-10,137.50,137.69,134.38,135.00,5089300,110.96
1999-09-09,132.50,136.50,131.62,134.75,8423100,110.76
1999-09-08,131.50,133.94,130.69,130.75,7206100,107.47
1999-09-07,128.88,132.69,128.38,132.00,7552900,108.50
1999-09-03,128.38,129.75,128.00,128.86,5282900,105.92
1999-09-02,126.50,126.75,124.25,125.88,5583100,103.46
1999-09-01,125.62,128.50,125.50,127.25,6264400,104.59
1999-08-31,124.38,126.00,122.88,124.56,6214400,102.38
1999-08-30,124.25,125.62,122.69,123.19,4773000,101.25
1999-08-27,125.00,125.19,122.75,124.00,4354600,101.92
1999-08-26,122.62,125.88,122.06,122.94,6245300,101.05
1999-08-25,122.00,124.06,120.88,122.38,6463000,100.59
1999-08-24,123.38,123.62,121.00,122.00,8442100,100.28
1999-08-23,122.75,124.88,122.31,124.44,6043500,102.28
1999-08-20,124.38,124.38,121.06,121.75,5962000,100.07
1999-08-19,123.88,124.88,121.25,122.94,7583300,101.05
1999-08-18,128.38,129.62,123.50,123.88,6607000,101.82
1999-08-17,128.50,128.56,126.56,128.50,5136400,105.62
1999-08-16,125.00,127.88,124.50,127.38,4889000,104.70
1999-08-13,122.75,124.50,122.00,123.38,4400400,101.41
1999-08-12,123.75,123.81,121.00,121.12,5027800,99.56
1999-08-11,120.12,123.75,119.81,123.31,5543000,101.36
1999-08-10,121.50,122.50,118.94,119.31,5846200,98.07
1999-08-09,123.62,124.44,121.12,122.19,4048100,100.43
1999-08-06,122.00,127.00,121.00,123.50,6142600,101.51
1999-08-05,120.00,124.00,117.56,123.19,7364500,101.16
1999-08-04,120.00,121.88,118.06,118.50,5754800,97.31
1999-08-03,122.75,123.12,118.19,119.38,6855900,98.02
1999-08-02,124.00,126.00,121.81,122.25,4565100,100.39
1999-07-30,125.94,126.69,124.38,125.69,4324900,103.21
1999-07-29,126.25,126.62,124.62,125.38,5707500,102.95
1999-07-28,126.38,128.69,125.81,128.38,5287600,105.42
1999-07-27,125.00,126.50,123.56,126.25,6513500,103.67
1999-07-26,123.62,125.12,122.75,123.00,5519900,101.00
1999-07-23,124.00,125.44,122.62,124.81,6964200,102.49
1999-07-22,127.62,128.50,123.50,123.88,8869100,101.72
1999-07-21,127.50,129.75,126.88,129.00,8792300,105.93
1999-07-20,132.00,132.12,126.06,128.25,14307400,105.31
1999-07-19,136.50,138.88,133.69,134.62,7626500,110.55
1999-07-16,136.38,137.50,135.38,136.25,5123100,111.88
1999-07-15,138.00,138.12,134.50,136.31,5583600,111.93
1999-07-14,138.31,138.50,136.19,137.25,4724000,112.70
1999-07-13,135.75,139.19,135.75,137.88,5645700,113.22
1999-07-12,137.44,138.69,135.38,137.81,5046900,113.16
1999-07-09,134.00,137.44,133.88,137.38,4795900,112.81
1999-07-08,132.50,135.50,132.12,134.00,6092900,110.03
1999-07-07,131.00,133.50,130.62,132.81,6648900,109.06
1999-07-06,132.50,133.88,130.81,131.00,5709300,107.57
1999-07-02,130.88,132.25,129.50,132.25,3543600,108.60
1999-07-01,130.00,131.31,128.00,131.00,5911600,107.57
1999-06-30,124.81,132.00,124.38,129.25,8257300,106.13
1999-06-29,123.00,125.31,122.75,124.62,5223800,102.34
1999-06-28,124.00,124.69,122.19,122.56,6233300,100.64
1999-06-25,123.31,125.75,123.12,123.12,4563600,101.10
1999-06-24,123.12,124.44,121.56,122.56,5231200,100.64
1999-06-23,122.25,124.19,121.75,122.94,4418800,100.95
1999-06-22,123.88,127.75,123.00,123.38,6791300,101.31
1999-06-21,122.88,125.75,122.62,124.75,6466300,102.44
1999-06-18,120.19,121.44,119.75,120.75,9159600,99.15
1999-06-17,119.25,122.00,119.00,120.19,4675900,98.69
1999-06-16,119.88,121.50,118.88,120.69,6963100,99.10
1999-06-15,117.50,118.31,114.75,115.88,4884900,95.15
1999-06-14,115.88,116.00,114.00,115.50,4896700,94.84
1999-06-11,115.06,116.50,112.56,114.31,4295200,93.87
1999-06-10,115.88,116.75,113.31,115.25,4851500,94.64
1999-06-09,116.62,120.88,116.56,117.00,5569600,96.07
1999-06-08,119.88,119.88,116.06,116.62,7395400,95.77
1999-06-07,118.12,121.69,117.50,120.50,6663900,98.95
1999-06-04,113.62,116.00,112.44,116.00,5258800,95.25
1999-06-03,114.56,115.31,111.56,112.94,5112600,92.74
1999-06-02,111.75,114.62,109.44,113.75,7005000,93.41
1999-06-01,113.62,113.88,111.19,112.00,7158500,91.97
1999-05-28,116.00,116.75,114.19,116.00,6379500,95.25
1999-05-27,116.69,116.88,112.62,116.00,10552500,95.25
1999-05-26,223.00,236.62,221.44,236.25,16628000,97.00
1999-05-25,222.50,226.00,221.00,221.19,9405000,90.81
1999-05-24,230.31,230.69,221.75,223.75,8598200,91.87
1999-05-21,232.75,233.38,229.19,230.38,6899800,94.59
1999-05-20,235.62,236.38,232.50,232.88,6441800,95.61
1999-05-19,238.25,238.75,233.06,235.88,7791600,96.84
1999-05-18,238.25,240.62,237.00,238.50,8633800,97.92
1999-05-17,236.00,239.62,232.00,237.50,11560400,97.51
1999-05-14,241.50,243.50,236.00,239.25,18073800,98.23
1999-05-13,234.00,246.00,234.00,246.00,24331400,101.00
1999-05-12,221.12,228.44,215.50,225.50,12066800,92.58
1999-05-11,220.50,221.88,217.50,221.00,8372800,90.74
1999-05-10,217.25,221.88,217.06,218.62,9548400,89.76
1999-05-07,211.25,217.50,211.06,217.25,9986800,89.20
1999-05-06,211.88,214.00,208.00,209.25,8339600,85.91
1999-05-05,212.12,212.50,207.31,212.12,8472400,86.99
1999-05-04,212.25,215.88,211.38,212.00,11132400,86.94
1999-05-03,208.00,212.25,206.31,212.25,9032200,87.05
1999-04-30,208.50,211.00,203.44,209.19,9031000,85.79
1999-04-29,205.00,209.00,203.44,204.81,11279200,84.00
1999-04-28,209.25,210.50,203.50,205.00,11341800,84.07
1999-04-27,212.00,215.25,208.50,212.00,20929200,86.94
1999-04-26,204.75,210.75,202.31,209.88,18666000,86.07
1999-04-23,193.38,206.56,192.94,199.75,20751000,81.92
1999-04-22,197.25,198.75,192.69,194.50,39169800,79.77
1999-04-21,169.75,171.88,165.12,171.88,13161600,70.49
1999-04-20,167.00,169.75,163.00,169.75,14716000,69.62
1999-04-19,170.88,172.31,164.06,166.75,15383600,68.39
1999-04-16,177.50,177.50,170.12,170.38,11928800,69.87
1999-04-15,179.50,179.50,173.50,177.75,8330400,72.90
1999-04-14,182.75,183.88,177.62,179.38,7261000,73.56
1999-04-13,184.00,184.00,179.94,180.00,6846400,73.82
1999-04-12,183.50,183.62,181.06,183.44,8979800,75.23
1999-04-09,185.62,188.06,184.00,186.31,6111800,76.41
1999-04-08,186.00,188.06,182.31,187.00,8531000,76.69
1999-04-07,184.00,187.62,179.06,186.50,11662000,76.49
1999-04-06,183.12,186.75,182.19,183.00,8742800,75.05
1999-04-05,179.00,183.94,178.56,183.94,9238400,75.43
1999-04-01,177.31,177.69,174.69,177.00,5310800,72.59
1999-03-31,180.00,181.50,176.50,177.25,5835200,72.69
1999-03-30,177.00,181.25,176.88,178.56,7466800,73.23
1999-03-29,175.00,178.75,174.38,177.88,8098200,72.95
1999-03-26,171.06,175.88,170.56,172.38,8266400,70.69
1999-03-25,172.00,173.25,169.50,171.31,9828800,70.26
1999-03-24,168.00,170.50,166.50,169.50,11821000,69.51
1999-03-23,167.00,167.62,164.00,165.38,10015000,67.82
1999-03-22,168.69,170.50,166.62,167.00,11896600,68.49
1999-03-19,176.62,178.00,168.00,168.56,19496800,69.13
1999-03-18,177.50,177.75,172.94,177.62,14505000,72.85
1999-03-17,179.50,180.00,178.00,178.06,6915400,73.03
1999-03-16,182.00,183.50,180.19,181.00,6606000,74.23
1999-03-15,179.19,182.31,177.12,182.00,7902800,74.64
1999-03-12,182.69,183.44,178.00,178.00,9683200,73.00
1999-03-11,182.38,185.94,181.50,182.88,8591200,75.00
1999-03-10,181.62,182.88,180.25,181.50,7009800,74.44
1999-03-09,179.88,184.88,178.56,182.19,10019000,74.72
1999-03-08,178.62,180.00,177.06,178.88,7559800,73.36
1999-03-05,173.88,178.94,173.75,178.38,11606200,73.15
1999-03-04,173.50,177.00,170.12,171.00,21501000,70.13
1999-03-03,168.50,168.94,165.06,166.75,7743000,68.39
1999-03-02,170.50,170.94,166.88,167.75,8743600,68.80
1999-03-01,169.50,169.50,165.12,168.38,9590800,69.05
1999-02-26,171.00,171.88,166.50,169.75,14798000,69.62
1999-02-25,172.00,173.94,169.31,173.62,10469600,71.21
1999-02-24,177.25,179.69,173.12,173.75,8637400,71.26
1999-02-23,178.00,180.00,175.75,176.94,9109200,72.56
1999-02-22,172.25,177.94,171.06,177.94,9200200,72.97
1999-02-19,174.38,174.75,171.00,171.62,7393200,70.39
1999-02-18,172.00,174.50,170.19,174.25,8687800,71.46
1999-02-17,170.50,174.31,168.81,170.50,8977000,69.92
1999-02-16,175.00,178.25,171.94,172.50,9019800,70.74
1999-02-12,176.25,176.25,171.19,172.75,11666200,70.85
1999-02-11,170.25,178.81,168.12,178.50,12564800,73.20
1999-02-10,162.50,168.88,162.50,168.88,10853400,69.26
1999-02-09,167.00,169.50,161.75,162.75,10811200,66.75
1999-02-08,167.00,168.88,163.12,167.00,11986600,68.49
1999-02-05,170.44,171.00,164.56,166.00,16957600,67.99
1999-02-04,175.19,176.50,169.25,169.56,11615200,69.45
1999-02-03,175.88,177.00,173.06,175.25,11196600,71.78
1999-02-02,179.56,180.69,175.00,176.75,11727200,72.39
1999-02-01,184.50,184.50,179.50,179.75,7407200,73.62
1999-01-29,178.69,183.94,178.50,183.25,10115800,75.05
1999-01-28,179.50,181.31,177.56,178.69,11941200,73.18
1999-01-27,186.81,186.81,177.81,178.31,17833200,73.03
1999-01-26,183.75,186.50,181.88,185.62,19097000,76.03
1999-01-25,182.25,182.62,173.50,182.00,23375400,74.54
1999-01-22,184.00,185.50,177.62,179.75,38085000,73.62
1999-01-21,197.62,198.25,192.06,197.00,20404600,80.68
1999-01-20,195.00,199.25,192.62,194.50,12634600,79.66
1999-01-19,187.75,192.50,185.50,192.25,8398600,78.74
1999-01-15,182.25,185.50,181.25,184.94,6789600,75.74
1999-01-14,183.62,184.94,178.88,180.62,9000000,73.98
1999-01-13,183.00,187.44,179.50,185.50,9905400,75.97
1999-01-12,190.00,190.00,184.00,185.06,6763600,75.80
1999-01-11,189.00,189.44,187.00,189.25,7261600,77.51
1999-01-08,191.00,192.00,185.62,187.56,9176800,76.82
1999-01-07,187.94,192.38,187.00,190.19,8306800,77.89
1999-01-06,190.31,192.75,188.50,188.75,9539600,77.31
1999-01-05,183.00,189.88,182.81,189.62,9907600,77.66
1999-01-04,185.00,186.50,181.50,183.00,8149600,74.95
1998-12-31,186.75,187.19,183.50,184.38,3864800,75.51
1998-12-30,186.88,188.62,186.31,186.75,4813200,76.49
1998-12-29,188.62,188.94,187.00,187.12,3762200,76.64
1998-12-28,186.50,189.94,186.00,189.25,5269200,77.51
1998-12-24,184.75,187.94,184.06,187.94,3049800,76.97
1998-12-23,182.69,185.38,181.12,185.00,7070000,75.77
1998-12-22,177.50,183.00,175.25,182.25,8704600,74.64
1998-12-21,171.56,178.94,171.56,176.38,7478600,72.24
1998-12-18,166.62,172.19,166.62,171.56,9816800,70.27
1998-12-17,165.44,169.62,165.06,166.06,8763200,68.01
1998-12-16,166.88,166.88,164.31,164.38,5652800,67.32
1998-12-15,163.50,165.81,162.50,165.00,7771600,67.58
1998-12-14,166.50,167.00,162.75,162.88,7547400,66.71
1998-12-11,164.00,168.44,163.25,168.00,6984200,68.81
1998-12-10,169.31,170.00,163.75,165.00,7374600,67.58
1998-12-09,168.06,169.94,167.38,169.44,4680600,69.40
1998-12-08,168.19,169.88,165.06,168.19,7429200,68.88
1998-12-07,164.44,168.19,164.25,167.19,5303800,68.47
1998-12-04,164.62,165.38,162.25,164.25,6800200,67.27
1998-12-03,168.25,169.38,163.00,163.50,6459400,66.96
1998-12-02,168.94,169.25,164.75,167.44,6153600,68.58
1998-12-01,163.50,170.00,163.50,169.88,7276600,69.58
1998-11-30,169.75,170.56,164.88,165.12,5533400,67.63
1998-11-27,166.62,170.19,166.62,170.00,2674000,69.63
1998-11-25,165.12,166.94,164.38,166.75,3937400,68.30
1998-11-24,165.50,167.19,165.00,165.25,6641800,67.68
1998-11-23,161.00,167.00,160.56,166.56,7754000,68.22
1998-11-20,158.88,160.12,158.50,160.12,6387800,65.58
1998-11-19,159.50,159.88,158.12,158.56,6328800,64.94
1998-11-18,158.06,159.62,157.62,159.00,5845600,65.12
1998-11-17,159.38,161.38,158.00,158.00,8733400,64.71
1998-11-16,158.62,159.69,158.06,159.38,6842000,65.27
1998-11-13,157.00,157.50,155.75,157.44,5995200,64.48
1998-11-12,156.69,159.88,156.62,157.88,8667800,64.66
1998-11-11,157.00,158.88,156.50,157.12,10218200,64.35
1998-11-10,150.88,156.75,150.69,156.00,8743000,63.89
1998-11-09,150.75,152.19,149.94,151.38,7577400,62.00
1998-11-06,148.88,150.94,147.50,149.94,7138000,61.41
1998-11-05,147.69,149.56,146.81,149.00,6586000,60.94
1998-11-04,148.88,149.75,145.75,147.88,8192600,60.48
1998-11-03,148.50,149.94,147.19,147.38,6913000,60.27
1998-11-02,148.44,149.69,147.31,148.38,6965400,60.68
1998-10-30,149.50,149.81,147.50,148.50,7846200,60.73
1998-10-29,148.00,149.50,147.00,148.75,10156000,60.83
1998-10-28,144.62,146.88,143.81,146.19,7269800,59.79
1998-10-27,145.00,146.81,143.06,144.38,11417200,59.04
1998-10-26,141.31,144.44,140.06,143.06,7354600,58.51
1998-10-23,141.50,143.44,141.19,141.56,6291000,57.89
1998-10-22,140.00,143.50,139.62,141.81,9495800,58.00
1998-10-21,140.12,143.69,139.00,142.69,17015800,58.35
1998-10-20,140.62,142.44,136.50,137.88,11327000,56.39
1998-10-19,135.00,139.81,135.00,139.38,8809400,57.00
1998-10-16,137.00,137.50,134.81,135.94,10338200,55.59
1998-10-15,130.00,138.75,129.75,136.50,13065400,55.82
1998-10-14,127.75,132.00,127.19,130.50,9591800,53.37
1998-10-13,130.50,130.50,126.56,128.19,9393600,52.42
1998-10-12,130.12,132.88,129.56,130.88,10805000,53.52
1998-10-09,124.44,127.94,122.50,127.31,11683200,52.07
1998-10-08,120.75,123.50,116.81,123.50,18312600,50.51
1998-10-07,119.50,122.88,118.12,120.75,13164800,49.38
1998-10-06,124.00,124.00,118.75,119.25,14367400,48.77
1998-10-05,123.75,123.75,117.31,120.25,13442000,49.18
1998-10-02,124.12,125.25,118.94,124.81,14605200,51.04
1998-10-01,125.06,126.44,123.38,125.38,12537400,51.27
1998-09-30,130.75,131.50,127.62,128.50,8299400,52.55
1998-09-29,133.75,134.12,130.00,131.44,7089800,53.75
1998-09-28,134.50,136.19,132.19,133.62,7640800,54.65
1998-09-25,130.00,133.69,129.81,133.50,7306200,54.60
1998-09-24,131.56,134.94,130.25,130.56,8400400,53.40
1998-09-23,128.75,133.00,128.50,132.06,8660800,54.01
1998-09-22,129.38,130.62,127.69,127.75,8591200,52.24
1998-09-21,120.12,128.62,120.00,128.19,8713200,52.42
1998-09-18,126.75,127.25,124.25,124.69,9212400,50.99
1998-09-17,127.50,128.25,126.19,126.75,8840400,51.84
1998-09-16,130.00,130.94,128.19,130.50,6638800,53.37
1998-09-15,129.00,130.69,128.50,130.00,6493600,53.17
1998-09-14,128.00,129.94,127.62,129.12,9114200,52.81
1998-09-11,121.38,126.56,120.62,126.56,9930200,51.76
1998-09-10,122.12,122.50,118.19,122.50,11159600,50.10
1998-09-09,125.75,127.44,123.38,123.50,9989400,50.51
